Digital Forensics	Inspect a system (network, computer, or application) for the presence of malware or malicious activity.
Digital Forensics	Apply forensics tools to investigate security breaches.
Digital Forensics	Identify anti-forensic methods.
Secure Software Engineering	Describe the requirements for integrating security into the SDL.
Secure Software Engineering	Apply the concepts of the Design Principles for Protection Mechanisms, the Principles for Software Security (Viega and McGraw), and the Principles for Secure Design (Morrie Gasser) on a software development project.
Secure Software Engineering	Develop specifications for a software development effort that fully specify functional requirements and identifies the expected execution paths.
Secure Software Engineering	Describe software development best practices for minimizing vulnerabilities in programming code.
Secure Software Engineering	Conduct a security verification and assessment (static and dynamic) of a software application.
Information Management Concepts	Describe how humans gain access to information and data to support their needs.
Information Management Concepts	Describe the advantages and disadvantages of central organizational control over data. 
Information Management Concepts	Identify the careers/roles associated with information management (eg, database administrator, data modeler, application developer, end-user).
Information Management Concepts	Compare and contrast information with data and knowledge.
Information Management Concepts	Demonstrate uses of explicitly stored metadata/schema associated with data.
Information Management Concepts	Identify issues of data persistence for an organization.
Information Management Concepts	Critique an information application with regard to satisfying user information needs.
Information Management Concepts	Explain uses of declarative queries.
Information Management Concepts	Give a declarative version for a navigational query.
Information Management Concepts	Describe several technical solutions to the problems related to information privacy, integrity, security, and preservation.
Information Management Concepts	Explain measures of efficiency (throughput, response time) and effectiveness (recall, precision).
Information Management Concepts	Describe approaches to scale up information systems.
Information Management Concepts	Identify vulnerabilities and failure scenarios in common forms of information systems.
Database Systems	Explain the characteristics that distinguish the database approach from the approach of programming with data files.
Database Systems	Describe the most common designs for core database system components including the query optimizer, query executor, storage manager, access methods, and transaction processor.
Database Systems	Cite the basic goals, functions, and models of database systems.
Database Systems	Describe the components of a database system and give examples of their use.
Database Systems	Identify major DBMS functions and describe their role in a database system.
Database Systems	Explain the concept of data independence and its importance in a database system.
Database Systems	Use a declarative query language to elicit information from a database.
Database Systems	Describe facilities that datatbases provide supporting structures and/or stream (sequence) data, eg, text.
Database Systems	Describe major approaches to storing and processing large volumes of data.
Data Modeling	Compare and contrast appropriate data models, including internal structures, for different types of data.
Data Modeling	Describe concepts in modeling notation (eg, Entity-Relation Diagrams or UML) and how they would be used.
Data Modeling	Define the fundamental terminology used in the relational data model.
Data Modeling	Describe the basic principles of the relational data model.
Data Modeling	Apply the modeling concepts and notation of the relational data model.
Data Modeling	Describe the main concepts of the OO model such as object identity, type constructors, encapsulation, inheritance, polymorphism, and versioning.
Data Modeling	Describe the differences between relational and semi-structured data models.
Data Modeling	Give a semi-structured equivalent (eg, in DTD or XML Schema) for a given relational schema.
Indexing	Generate an index file for a collection of resources.
Indexing	Explain the role of an inverted index in locating a document in a collection.
Indexing	Explain how stemming and stop words affect indexing.
Indexing	Identify appropriate indices for given relational schema and query set.
Indexing	Estimate time to retrieve information, when indices are used compared to when they are not used.
Indexing	Describe key challenges in web crawling, eg, detecting duplicate documents, determining the crawling frontier.
Relational Databases	Prepare a relational schema from a conceptual model developed using the entity- relationship model.
Relational Databases	Explain and demonstrate the concepts of entity integrity constraint and referential integrity constraint (including definition of the concept of a foreign key).
Relational Databases	Demonstrate use of the relational algebra operations from mathematical set theory (union, intersection, difference, and Cartesian product) and the relational algebra operations developed specifically for relational databases (select (restrict), project, join, and division).
Relational Databases	Write queries in the relational algebra.
Relational Databases	Write queries in the tuple relational calculus.
Relational Databases	Determine the functional dependency between two or more attributes that are a subset of a relation.
Relational Databases	Connect constraints expressed as primary key and foreign key, with functional dependencies.
Relational Databases	Compute the closure of a set of attributes under given functional dependencies.
Relational Databases	Determine whether a set of attributes form a superkey and/or candidate key for a relation with given functional dependencies.
Relational Databases	Evaluate a proposed decomposition, to say whether it has lossless-join and dependency-preservation.
Relational Databases	Describe the properties of BCNF, PJNF, 5NF.
Relational Databases	Explain the impact of normalization on the efficiency of database operations especially query optimization.
Relational Databases	Describe what is a multi-valued dependency and what type of constraints it specifies.
Query Languages	Create a relational database schema in SQL that incorporates key, entity integrity, and referential integrity constraints.
Query Languages	Use SQL to create tables and retrieve (SELECT) information from a database.
Query Languages	Evaluate a set of query processing strategies and select the optimal strategy.
Query Languages	Create a non-procedural query by filling in templates of relations to construct an example of the desired query result.
Query Languages	Embed object-oriented queries into a stand-alone language such as C++ or Java (eg, SELECT ColMethod() FROM Object).
Query Languages	Write a stored procedure that deals with parameters and has some control flow, to provide a given functionality.
Transaction Processing	Create a transaction by embedding SQL into an application program.
Transaction Processing	Explain the concept of implicit commits.
Transaction Processing	Describe the issues specific to efficient transaction execution.
Transaction Processing	Explain when and why rollback is needed and how logging assures proper rollback.
Transaction Processing	Explain the effect of different isolation levels on the concurrency control mechanisms.
Transaction Processing	Choose the proper isolation level for implementing a specified transaction protocol.
Transaction Processing	Identify appropriate transaction boundaries in application programs.
Distributed Databases	Explain the techniques used for data fragmentation, replication, and allocation during the distributed database design process.
Distributed Databases	Evaluate simple strategies for executing a distributed query to select the strategy that minimizes the amount of data transfer.
Distributed Databases	Explain how the two-phase commit protocol is used to deal with committing a transaction that accesses databases stored on multiple nodes.
Distributed Databases	Describe distributed concurrency control based on the distinguished copy techniques and the voting method.
Distributed Databases	Describe the three levels of software in the client-server model.
Physical Database Design	Explain the concepts of records, record types, and files, as well as the different techniques for placing file records on disk.
Physical Database Design	Give examples of the application of primary, secondary, and clustering indexes.
Physical Database Design	Distinguish between a non-dense index and a dense index.
Physical Database Design	Implement dynamic multilevel indexes using B-trees.
Physical Database Design	Explain the theory and application of internal and external hashing techniques.
Physical Database Design	Use hashing to facilitate dynamic file expansion.
Physical Database Design	Describe the relationships among hashing, compression, and efficient database searches.
Physical Database Design	Evaluate costs and benefits of various hashing schemes.
Physical Database Design	Explain how physical database design affects database transaction efficiency.
Data Mining	Compare and contrast different uses of data mining as evidenced in both research and application.
Data Mining	Explain the value of finding associations in market basket data.
Data Mining	Characterize the kinds of patterns that can be discovered by association rule mining.
Data Mining	Describe how to extend a relational system to find patterns using association rules.
Data Mining	Evaluate different methodologies for effective application of data mining.
Data Mining	Identify and characterize sources of noise, redundancy, and outliers in presented data.
Data Mining	Identify mechanisms (on-line aggregation, anytime behavior, interactive visualization) to close the loop in the data mining process.
Data Mining	Describe why the various close-the-loop processes improve the effectiveness of data mining.
Information Storage and Retrieval	Explain basic information storage and retrieval concepts.
Information Storage and Retrieval	Describe what issues are specific to efficient information retrieval.
Information Storage and Retrieval	Give applications of alternative search strategies and explain why the particular search strategy is appropriate for the application.
Information Storage and Retrieval	Design and implement a small to medium size information storage and retrieval system, or digital library.
Information Storage and Retrieval	Describe some of the technical solutions to the problems related to archiving and preserving information in a digital library.
Multimedia Systems	Describe the media and supporting devices commonly associated with multimedia information and systems.
Multimedia Systems	Demonstrate the use of content-based information analysis in a multimedia information system.
Multimedia Systems	Critique multimedia presentations in terms of their appropriate use of audio, video, graphics, color, and other information presentation concepts.
Multimedia Systems	Implement a multimedia application using an authoring system.
Multimedia Systems	For each of several media or multimedia standards, describe in non-technical language what the standard calls for, and explain how aspects of human perception might be sensitive to the limitations of that standard.
Multimedia Systems	Describe the characteristics of a computer system (including identification of support tools and appropriate standards) that has to host the implementation of one of a range of possible multimedia applications.
Fundamental Issues	Describe Turing test and the “Chinese Room” thought experiment.
Fundamental Issues	Differentiate between the concepts of optimal reasoning/behavior and human-like reasoning/behavior.
Fundamental Issues	Determing the characteristics of a given problem that an intelligent systems must solve.
Basic Search Strategies	Formulate an efficient problem space for a problem expressed in natural language (eg, English) in terms of initial and goal states, and operators.
Basic Search Strategies	Describe the role of heuristics and describe the trade-offs among completeness, optimality, time complexity, and space complexity.
Basic Search Strategies	Describe the problem of combinatorial explosion of search space and its consequences.
Basic Search Strategies	Select and implement an appropriate uninformed search algorithm for a problem, and characterize its time and space complexities.
Basic Search Strategies	Select and implement an appropriate informed search algorithm for a problem by designing the necessary heuristic evaluation function.
Basic Search Strategies	Evaluate whether a heuristic for a given problem is admissible/can guarantee optimal solution.
Basic Search Strategies	Formulate a problem specified in natural language (eg, English) as a constraint satisfaction problem and implement it using a chronological backtracking algorithm or stochastic local search.
Basic Search Strategies	Compare and contrast basic search issues with game playing issues.
Basic Knowledge Representation and Reasoning	Translate a natural language (eg, English) sentence into predicate logic statement.
Basic Knowledge Representation and Reasoning	Convert a logic statement into clause form.
Basic Knowledge Representation and Reasoning	Apply resolution to a set of logic statements to answer a query.
Basic Knowledge Representation and Reasoning	Make a probabilistic inference in a real-world problem using Bayes’ theorem to determine the probability of a hypothesis given evidence.
Basic Machine Learning	List the differences among the three main styles of learning: supervised, reinforcement, and unsupervised.
Basic Machine Learning	Identify examples of classification tasks, including the available input features and output to be predicted.
Basic Machine Learning	Explain the difference between inductive and deductive learning.
Basic Machine Learning	Describe over-fitting in the context of a problem.
Basic Machine Learning	Apply the simple statistical learning algorithm such as Naive Bayesian Classifier to a classification task and measure the classifier's accuracy.
Advanced Search	Design and implement a genetic algorithm solution to a problem.
Advanced Search	Design and implement a simulated annealing schedule to avoid local minima in a problem.
Advanced Search	Design and implement A*/beam search to solve a problem.
Advanced Search	Apply minimax search with alpha-beta pruning to prune search space in a two-player game.
Advanced Search	Compare and contrast genetic algorithms with classic search techniques.
Advanced Search	Compare and contrast various heuristic searches vis-a-vis applicability to a given problem.
Advanced Represenation and Reasoning	Compare and contrast the most common models used for structured knowledge representation, highlighting their strengths and weaknesses.
Advanced Represenation and Reasoning	Identify the components of non-monotonic reasoning and its usefulness as a representational mechanisms for belief systems.
Advanced Represenation and Reasoning	Compare and contrast the basic techniques for representing uncertainty.
Advanced Represenation and Reasoning	Compare and contrast the basic techniques for qualitative representation.
Advanced Represenation and Reasoning	Apply situation and event calculus to problems of action and change.
Advanced Represenation and Reasoning	Explain the distinction between temporal and spatial reasoning, and how they interrelate.
Advanced Represenation and Reasoning	Explain the difference between rule-based, case-based and model-based reasoning techniques.
Advanced Represenation and Reasoning	Define the concept of a planning system and how it differs from classical search techniques.
Advanced Represenation and Reasoning	Describe the differences between planning as search, operator-based planning, and propositional planning, providing examples of domains where each is most applicable.
Advanced Represenation and Reasoning	Explain the distinction between monotonic and non-monotonic inference.
Reasoning Under Uncertainty	Apply Bayes’ rule to determine the probability of a hypothesis given evidence.
Reasoning Under Uncertainty	Explain how conditional independence assertions allow for greater efficiency of probabilistic systems.
Reasoning Under Uncertainty	Identify examples of knowledge representations for reasoning under uncertainty.
Reasoning Under Uncertainty	State the complexity of exact inference  Identify methods for approximate inference.
Reasoning Under Uncertainty	Design and implement at least one knowledge representation for reasoning under uncertainty.
Reasoning Under Uncertainty	Describe the complexities of temporal probabilistic reasoning.
Reasoning Under Uncertainty	Design and implement an HMM as one example of a temporal probabilistic system.
Reasoning Under Uncertainty	Describe the relationship between preferences and utility functions.
Reasoning Under Uncertainty	Explain how utility functions and probabilistic reasoning can be combined to make rational decisions.
Agents	List the defining characteristics of an intelligent agent.
Agents	Characterize and contrast the standard agent architectures.
Agents	Describe the applications of agent theory to domains such as software agents, personal assistants, and believable agents.
Agents	Describe the primary paradigms used by learning agents.
Agents	Demonstrate using appropriate examples how multi-agent systems support agent interaction.
Natural Language Processing	Define and contrast deterministic and stochastic grammars, providing examples to show the adequacy of each.
Natural Language Processing	Simulate, apply, or implement classic and stochastic algorithms for parsing natural language.
Natural Language Processing	Identify the challenges of representing meaning.
Natural Language Processing	List the advantages of using standard corpora  Identify examples of current corpora for a variety of NLP tasks.
Natural Language Processing	Identify techniques for information retrieval, language translation, and text classification.
Advanced Machine Learning	Explain the differences among the three main styles of learning: supervised, reinforcement, and unsupervised.
Advanced Machine Learning	Implement simple algorithms for supervised learning, reinforcement learning, and unsupervised learning.
Advanced Machine Learning	Determine which of the three learning styles is appropriate to a particular problem domain.
Advanced Machine Learning	Compare and contrast each of the following techniques, providing examples of when each strategy is superior: decision trees, neural networks, and belief networks.
Advanced Machine Learning	Evaluate the performance of a simple learning system on a real-world dataset.
Advanced Machine Learning	Characterize the state of the art in learning theory, including its achievements and its shortcomings.
Advanced Machine Learning	Explain the problem of overfitting, along with techniques for detecting and managing the problem.
Robotics	List capabilities and limitations of today's state-of-the-art robot systems, including their sensors and the crucial sensor processing that informs those systems.
Robotics	Integrate sensors, actuators, and software into a robot designed to undertake some task.
Robotics	Program a robot to accomplish simple tasks using deliberative, reactive, and/or hybrid control architectures.
Robotics	Implement fundamental motion planning algorithms within a robot configuration space.
Robotics	Characterize the uncertainties associated with common robot sensors and actuators; articulate strategies for mitigating these uncertainties.
Robotics	List the differences among robots' representations of their external environment, including their strengths and shortcomings.
Robotics	Compare and contrast at least three strategies for robot navigation within known and/or unknown environments, including their strengths and shortcomings.
Robotics	Describe at least one approach for coordinating the actions and sensing of several robots to accomplish a single task.
Perception and Computer Vision	Summarize the importance of image and object recognition in AI and indicate several significant applications of this technology.
Perception and Computer Vision	List at least three image-segmentation approaches, such as thresholding, edge-based and region-based algorithms, along with their defining characteristics, strengths, and weaknesses.
Perception and Computer Vision	Implement 2d object recognition based on contour- and/or region-based shape representations.
Perception and Computer Vision	Distinguish the goals of sound-recognition, speech-recognition, and speaker-recognition and identify how the raw audio signal will be handled differently in each of these cases.
Perception and Computer Vision	Provide at least two examples of a transformation of a data source from one sensory domain to another, eg, tactile data interpreted as single-band 2d images.
Perception and Computer Vision	Implement a feature-extraction algorithm on real data, eg, an edge or corner detector for images or vectors of Fourier coefficients describing a short slice of audio signal.
Perception and Computer Vision	Implement an algorithm combining features into higher-level percepts, eg, a contour or polygon from visual primitives or phoneme hypotheses from an audio signal.
Perception and Computer Vision	Implement a classification algorithm that segments input percepts into output categories and quantitatively evaluates the resulting classification.
Perception and Computer Vision	Evaluate the performance of the underlying feature-extraction, relative to at least one alternative possible approach (whether implemented or not) in its contribution to the classification task (8), above.
Perception and Computer Vision	Describe at least three classification approaches, their prerequisites for applicability, their strengths, and their shortcomings.
Introduction	Articulate the organization of the Internet.
Introduction	List and define the appropriate network terminology.
Introduction	Describe the layered structure of a typical networked architecture.
Introduction	Identify the different types of complexity in a network (edges, core, etc).
Networked Applications	List the differences and the relations between names and addresses in a network.
Networked Applications	Define the principles behind naming schemes and resource location.
Networked Applications	Implement a simple client-server socket-based application.
Reliable Data Delivery	Describe the operation of reliable delivery protocols.
Reliable Data Delivery	List the factors that affect the performance of reliable delivery protocols.
Reliable Data Delivery	Design and implement a simple reliable protocol.
Routing and Forwarding	Describe the organization of the network layer.
Routing and Forwarding	Describe how packets are forwarded in an IP network.
Routing and Forwarding	List the scalability benefits of hierarchical addressing.
Local Area Networks	Describe how frames are forwarded in an Ethernet network.
Local Area Networks	Describe the differences between IP and Ethernet.
Local Area Networks	Describe the interrelations between IP and Ethernet.
Local Area Networks	Describe the steps used in one common approach to the multiple access problem.
Resource Allocation	Describe how resources can be allocated in a network.
Resource Allocation	Describe the congestion problem in a large network.
Resource Allocation	Compare and contrast fixed and dynamic allocation techniques.
Resource Allocation	Compare and contrast current approaches to congestion.
Mobility	Describe the organization of a wireless network.
Mobility	Describe how wireless networks support mobile users.
Social Networking	Discuss the key principles (such as membership, trust) of social networking.
Social Networking	Describe how existing social networks operate.
Social Networking	Construct a social network graph from network data.
Social Networking	Analyze a social network to determine who the key people are.
Social Networking	Evaluate a given interpretation of a social network question with associated data.
Overview of Operating Systems	Explain the objectives and functions of modern operating systems.
Overview of Operating Systems	Analyze the tradeoffs inherent in operating system design.
Overview of Operating Systems	Describe the functions of a contemporary operating system with respect to convenience, efficiency, and the ability to evolve.
Overview of Operating Systems	Discuss networked, client-server, distributed operating systems and how they differ from single user operating systems.
Overview of Operating Systems	Identify potential threats to operating systems and the security features design to guard against them.
Operating System Principles	Explain the concept of a logical layer.
Operating System Principles	Explain the benefits of building abstract layers in hierarchical fashion.
Operating System Principles	Describe the value of APIs and middleware.
Operating System Principles	Describe how computing resources are used by application software and managed by system software.
Operating System Principles	Contrast kernel and user mode in an operating system.
Operating System Principles	Discuss the advantages and disadvantages of using interrupt processing.
Operating System Principles	Explain the use of a device list and driver I/O queue.
Concurrency	Describe the need for concurrency within the framework of an operating system.
Concurrency	Demonstrate the potential run-time problems arising from the concurrent operation of many separate tasks.
Concurrency	Summarize the range of mechanisms that can be employed at the operating system level to realize concurrent systems and describe the benefits of each.
Concurrency	Explain the different states that a task may pass through and the data structures needed to support the management of many tasks.
Concurrency	Summarize techniques for achieving synchronization in an operating system (eg, describe how to implement a semaphore using OS primitives).
Concurrency	Describe reasons for using interrupts, dispatching, and context switching to support concurrency in an operating system.
Concurrency	Create state and transition diagrams for simple problem domains.
Scheduling and Dispatch	Compare and contrast the common algorithms used for both preemptive and non-preemptive scheduling of tasks in operating systems, such as priority, performance comparison, and fair-share schemes.
Scheduling and Dispatch	Describe relationships between scheduling algorithms and application domains.
Scheduling and Dispatch	Discuss the types of processor scheduling such as short-term, medium-term, long-term, and I/O.
Scheduling and Dispatch	Describe the difference between processes and threads.
Scheduling and Dispatch	Compare and contrast static and dynamic approaches to real-time scheduling.
Scheduling and Dispatch	Discuss the need for preemption and deadline scheduling.
Scheduling and Dispatch	Identify ways that the logic embodied in scheduling algorithms are applicable to other domains, such as disk I/O, network scheduling, project scheduling, and problems beyond computing.
Memory Management	Explain memory hierarchy and cost-performance trade-offs.
Memory Management	Summarize the principles of virtual memory as applied to caching and paging.
Memory Management	Evaluate the trade-offs in terms of memory size (main memory, cache memory, auxiliary memory) and processor speed.
Memory Management	Defend the different ways of allocating memory to tasks, citing the relative merits of each.
Memory Management	Describe the reason for and use of cache memory (performance and proximity, different dimension of how caches complicate isolation and VM abstraction).
Memory Management	Discuss the concept of thrashing, both in terms of the reasons it occurs and the techniques used to recognize and manage the problem.
Security and Protection	Articulate the need for protection and security in an OS (cross reference IAS/Security Architecture and Systems Administration/Investigating Operating Systems Security for various systems).
Security and Protection	Summarize the features and limitations of an operating system used to provide protection and security (cross reference IAS/Security Architecture and Systems Administration).
Security and Protection	Explain the mechanisms available in an OS to control access to resources (cross reference IAS/Security Architecture and Systems Administration/Access Control/Configuring systems to operate securely as an IT system).
Security and Protection	Carry out simple system administration tasks according to a security policy, for example creating accounts, setting permissions, applying patches, and arranging for regular backups (cross reference IAS/Security Architecture and Systems Administration ).
Virtual Machines	Explain the concept of virtual memory and how it is realized in hardware and software.
Virtual Machines	Differentiate emulation and isolation.
Virtual Machines	Evaluate virtualization trade-offs.
Virtual Machines	Discuss hypervisors and the need for them in conjunction with different types of hypervisors.
Device Management	Explain the key difference between serial and parallel devices and identify the conditions in which each is appropriate.
Device Management	Identify the relationship between the physical hardware and the virtual devices maintained by the operating system.
Device Management	Explain buffering and describe strategies for implementing it.
Device Management	Differentiate the mechanisms used in interfacing a range of devices (including hand-held devices, networks, multimedia) to a computer and explain the implications of these for the design of an operating system.
Device Management	Describe the advantages and disadvantages of direct memory access and discuss the circumstances in which its use is warranted.
Device Management	Identify the requirements for failure recovery.
Device Management	Implement a simple device driver for a range of possible devices.
File Systems	Describe the choices to be made in designing file systems.
File Systems	Compare and contrast different approaches to file organization, recognizing the strengths and weaknesses of each.
File Systems	Summarize how hardware developments have led to changes in the priorities for the design and the management of file systems.
File Systems	Summarize the use of journaling and how log-structured file systems enhance fault tolerance.
Real Time and Embedded Systems	Describe what makes a system a real-time system.
Real Time and Embedded Systems	Explain the presence of and describe the characteristics of latency in real-time systems.
Real Time and Embedded Systems	Summarize special concerns that real-time systems present, including risk, and how these concerns are addressed.
Fault Tolerance	Explain the relevance of the terms fault tolerance, reliability, and availability.
Fault Tolerance	Outline the range of methods for implementing fault tolerance in an operating system.
Fault Tolerance	Explain how an operating system can continue functioning after a fault occurs.
System Performance Evaluation	Describe the performance measurements used to determine how a system performs.
System Performance Evaluation	Explain the main evaluation models used to evaluate a system.
Introduction	Describe how platform-based development differs from general purpose programming.
Introduction	List characteristics of platform languages.
Introduction	Write and execute a simple platform-based program.
Introduction	List the advantages and disadvantages of programming with platform constraints.
Web Platforms	Design and Implement a simple web application.
Web Platforms	Describe the constraints that the web puts on developers.
Web Platforms	Compare and contrast web programming with general purpose programming.
Web Platforms	Describe the differences between Software-as-a-Service and traditional software products.
Web Platforms	Discuss how web standards impact software development.
Web Platforms	Review an existing web application against a current web standard.
Mobile Platforms	Design and implement a mobile application for a given mobile platform.
Mobile Platforms	Discuss the constraints that mobile platforms put on developers.
Mobile Platforms	Discuss the performance vs power tradeoff.
Mobile Platforms	Compare and Contrast mobile programming with general purpose programming.
Industrial Platforms	Design and implement an industrial application on a given platform (eg, using Lego Mindstorms or Matlab).
Industrial Platforms	Compare and contrast domain specific languages with general purpose programming languages.
Industrial Platforms	Discuss the constraints that a given industrial platforms impose on developers.
Game Platforms	Design and Implement a simple application on a game platform.
Game Platforms	Describe the constraints that game platforms impose on developers.
Game Platforms	Compare and contrast game programming with general purpose programming.
Parallelism Fundamentals	Distinguish using computational resources for a faster answer from managing efficient access to a shared resource.
Parallelism Fundamentals	Distinguish multiple sufficient programming constructs for synchronization that may be inter-implementable but have complementary advantages.
Parallelism Fundamentals	Distinguish data races from higher level races.
Parallel Decomposition	Explain why synchronization is necessary in a specific parallel program.
Parallel Decomposition	Identify opportunities to partition a serial program into independent parallel modules.
Parallel Decomposition	Write a correct and scalable parallel algorithm.
Parallel Decomposition	Parallelize an algorithm by applying task-based decomposition.
Parallel Decomposition	Parallelize an algorithm by applying data-parallel decomposition.
Parallel Decomposition	Write a program using actors and/or reactive processes.
Communication and Coordination	Use mutual exclusion to avoid a given race condition.
Communication and Coordination	Give an example of an ordering of accesses among concurrent activities (eg, program with a data race) that is not sequentially consistent.
Communication and Coordination	Give an example of a scenario in which blocking message sends can deadlock.
Communication and Coordination	Explain when and why multicast or event-based messaging can be preferable to alternatives.
Communication and Coordination	Write a program that correctly terminates when all of a set of concurrent tasks have completed.
Communication and Coordination	Use a properly synchronized queue to buffer data passed among activities.
Communication and Coordination	Explain why checks for preconditions, and actions based on these checks, must share the same unit of atomicity to be effective.
Communication and Coordination	Write a test program that can reveal a concurrent programming error; for example, missing an update when two activities both try to increment a variable.
Communication and Coordination	Describe at least one design technique for avoiding liveness failures in programs using multiple locks or semaphores.
Communication and Coordination	Describe the relative merits of optimistic versus conservative concurrency control under different rates of contention among updates.
Communication and Coordination	Give an example of a scenario in which an attempted optimistic update may never complete.
Communication and Coordination	Use semaphores or condition variables to block threads until a necessary precondition holds.
Parallel Algorithms, Analysis, and Programming	Define “critical path”, “work”, and “span”.
Parallel Algorithms, Analysis, and Programming	Compute the work and span, and determine the critical path with respect to a parallel execution diagram.
Parallel Algorithms, Analysis, and Programming	Define “speed-up” and explain the notion of an algorithm’s scalability in this regard.
Parallel Algorithms, Analysis, and Programming	Identify independent tasks in a program that may be parallelized.
Parallel Algorithms, Analysis, and Programming	Characterize features of a workload that allow or prevent it from being naturally parallelized.
Parallel Algorithms, Analysis, and Programming	Implement a parallel divide-and-conquer (and/or graph algorithm) and empirically measure its performance relative to its sequential analog.
Parallel Algorithms, Analysis, and Programming	Decompose a problem (eg, counting the number of occurrences of some word in a document) via map and reduce operations.
Parallel Algorithms, Analysis, and Programming	Provide an example of a problem that fits the producer-consumer paradigm.
Parallel Algorithms, Analysis, and Programming	Give examples of problems where pipelining would be an effective means of parallelization.
Parallel Algorithms, Analysis, and Programming	Implement a parallel matrix algorithm.
Parallel Algorithms, Analysis, and Programming	Identify issues that arise in producer-consumer algorithms and mechanisms that may be used for addressing them.
Parallel Architecture	Explain the differences between shared and distributed memory.
Parallel Architecture	Describe the SMP architecture and note its key features.
Parallel Architecture	Characterize the kinds of tasks that are a natural match for SIMD machines.
Parallel Architecture	Describe the advantages and limitations of GPUs vs CPUs.
Parallel Architecture	Explain the features of each classification in Flynn’s taxonomy.
Parallel Architecture	Describe assembly-level support for atomic operations.
Parallel Architecture	Describe the challenges in maintaining cache coherence.
Parallel Architecture	Describe the key performance challenges in different memory and distributed system topologies.
Parallel Performance	Detect and correct a load imbalance.
Parallel Performance	Calculate the implications of Amdahl’s law for a particular parallel algorithm (cross-reference SF/Evaluation for Amdahl’s Law).
Parallel Performance	Describe how data distribution/layout can affect an algorithm’s communication costs.
Parallel Performance	Detect and correct an instance of false sharing.
Parallel Performance	Explain the impact of scheduling on parallel performance.
Parallel Performance	Explain performance impacts of data locality.
Parallel Performance	Explain the impact and trade-off related to power usage on parallel performance.
Distributed Systems	Distinguish network faults from other kinds of failures.
Distributed Systems	Explain why synchronization constructs such as simple locks are not useful in the presence of distributed faults.
Distributed Systems	Write a program that performs any required marshalling and conversion into message units, such as packets, to communicate interesting data between two hosts.
Distributed Systems	Measure the observed throughput and response latency across hosts in a given network.
Distributed Systems	Explain why no distributed system can be simultaneously consistent, available, and partition tolerant.
Distributed Systems	Implement a simple server -- for example, a spell checking service.
Distributed Systems	Explain the tradeoffs among overhead, scalability, and fault tolerance when choosing a stateful v stateless design for a given service.
Distributed Systems	Describe the scalability challenges associated with a service growing to accommodate many clients, as well as those associated with a service only transiently having many clients.
Distributed Systems	Give examples of problems for which consensus algorithms such as leader election are required.
Cloud Computing	Discuss the importance of elasticity and resource management in cloud computing.
Cloud Computing	Explain strategies to synchronize a common view of shared data across a collection of devices.
Cloud Computing	Explain the advantages and disadvantages of using virtualized infrastructure.
Cloud Computing	Deploy an application that uses cloud infrastructure for computing and/or data resources.
Cloud Computing	Appropriately partition an application between a client and resources.
Formal Models and Semantics	Model a concurrent process using a formal model, such as pi-calculus.
Formal Models and Semantics	Explain the characteristics of a particular formal parallel model.
Formal Models and Semantics	Formally model a shared memory system to show if it is consistent.
Formal Models and Semantics	Use a model to show progress guarantees in a parallel algorithm.
Formal Models and Semantics	Use formal techniques to show that a parallel algorithm is correct with respect to a safety or liveness property.
Formal Models and Semantics	Decide if a specific execution is linearizable or not.
Object-Oriented Programming	Design and implement a class.
Object-Oriented Programming	Use subclassing to design simple class hierarchies that allow code to be reused for distinct subclasses.
Object-Oriented Programming	Correctly reason about control flow in a program using dynamic dispatch.
Object-Oriented Programming	Compare and contrast (1) the procedural/functional approach—defining a function for each operation with the function body providing a case for each data variant—and (2) the object-oriented approach—defining a class for each data variant with the class definition providing a method for each operation  Understand both as defining a matrix of operations and variants.
Object-Oriented Programming	Explain the relationship between object-oriented inheritance (code-sharing and overriding) and subtyping (the idea of a subtype being usable in a context that expects the supertype).
Object-Oriented Programming	Use object-oriented encapsulation mechanisms such as interfaces and private members.
Object-Oriented Programming	Define and use iterators and other operations on aggregates, including operations that take functions as arguments, in multiple programming languages, selecting the most natural idioms for each language.
Functional Programming	Write basic algorithms that avoid assigning to mutable state or considering reference equality.
Functional Programming	Write useful functions that take and return other functions.
Functional Programming	Compare and contrast (1) the procedural/functional approach—defining a function for each operation with the function body providing a case for each data variant—and (2) the object-oriented approach—defining a class for each data variant with the class definition providing a method for each operation  Understand both as defining a matrix of operations and variants.
Functional Programming	Correctly reason about variables and lexical scope in a program using function closures.
Functional Programming	Use functional encapsulation mechanisms such as closures and modular interfaces.
Functional Programming	Define and use iterators and other operations on aggregates, including operations that take functions as arguments, in multiple programming languages, selecting the most natural idioms for each language.
Event-Driven and Reactive Programming	Write event handlers for use in reactive systems, such as GUIs.
Event-Driven and Reactive Programming	Explain why an event-driven programming style is natural in domains where programs react to external events.
Event-Driven and Reactive Programming	Describe an interactive system in terms of a model, a view, and a controller.
Basic Type Systems	For both a primitive and a compound type, informally describe the values that have that type.
Basic Type Systems	For a language with a static type system, describe the operations that are forbidden statically, such as passing the wrong type of value to a function or method.
Basic Type Systems	Describe examples of program errors detected by a type system.
Basic Type Systems	For multiple programming languages, identify program properties checked statically and program properties checked dynamically.
Basic Type Systems	Give an example program that does not type-check in a particular language and yet would have no error if run.
Basic Type Systems	Use types and type-error messages to write and debug programs.
Basic Type Systems	Explain how typing rules define the set of operations that are legal for a type.
